レースコード,レース場,レース回,風向,風速,波の高さ,スタンド距離,級別,3連複_結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240814TKN10,11,9,2,3.0,1.0,40.0,2,0,-0.4896752733907519,-0.4457688157553646,-0.6682359596446146,-0.4801768050492884,0.9979654098963529
20240814TKN11,11,10,1,3.0,1.0,40.0,0,1,1.0799047190745483,-1.0370356939667291,-0.4657601059450202,1.5055396170111883,-1.273071397963891
20240814TKN12,11,11,0,3.0,1.0,40.0,0,1,1.0984369668901992,0.966997862363174,1.081576973680706,0.2518769774210851,-0.1613743060919789
20240814GMG01,22,0,1,2.0,1.0,41.3,2,1,-0.5869773825536618,-1.3144996483245095,-0.408248290463863,1.903222903382653,-0.1995018672215187
20240814GMG02,22,1,3,4.0,2.0,41.3,0,0,0.7677983056014883,1.3029335899152674,1.7408299685328772,1.0691143389889666,-0.4336225114324714
20240814GMG03,22,2,1,3.0,1.0,41.3,2,1,-0.9899940825189696,-1.3886727037711804,-0.540836976389359,0.9486785786893854,1.1809742331947806
20240814GMG04,22,3,3,3.0,1.0,41.3,2,1,-1.011727998184476,-1.174286954348672,-0.8539125619918538,0.8656647171907516,-0.0479794308291403
20240814GMG05,22,4,3,3.0,1.0,41.3,2,0,-0.4664950274038903,-0.7802541495940081,-1.20152222283035,-0.626946710613089,1.1249999999999962
20240814GMG06,22,5,3,3.0,1.0,41.3,3,1,0.2433231511337722,-0.3814830924878428,2.041241452319315,1.013328436526771,0.370116605098812
20240814GMG07,22,6,3,3.0,1.0,41.3,2,0,-0.0340394234716576,-0.1697632621664511,1.1796338684741992,-1.1662764691084189,1.366941849788763
20240814GMG08,22,7,3,3.0,1.0,41.3,1,1,0.5988301994507693,1.1250644581352114,0.1845173697880021,-0.891972767545999,0.0559717078549494
20240814GMG09,22,8,3,2.0,1.0,41.3,0,0,0.9727706708153598,1.3247276012585438,0.2839809171235324,0.935822145563918,-0.6136446160400977
20240814GMG10,22,9,3,3.0,1.0,41.3,0,1,0.9210183891696764,0.4662780802502939,-1.728077976383556,-0.9094445097700168,-0.4420122177473812
20240814GMG11,22,10,3,3.0,1.0,41.3,0,1,0.129247064469042,-0.171943232047334,-0.8861567972853851,0.2301881834082846,-0.095346258924557
20240814GMG12,22,11,3,2.0,1.0,41.3,2,0,0.3924845991135948,1.1505813006139989,-0.540836976389359,-0.6407097870320745,-1.2996881122751192
20240814HMN01,18,0,3,3.0,1.0,42.7,3,0,-0.3165288959543904,0.1887644969691853,1.7167632184396415,-0.4220685043278541,0.8951435925492882
20240814HMN02,18,1,3,4.0,2.0,42.7,2,1,-0.8388527400089899,-1.0160291464798406,0.9095328282419594,-0.6389556968251968,-1.7102927277442503
20240814HMN03,18,2,3,4.0,2.0,42.7,0,1,1.0857851431855474,1.0162056568939095,0.5715886867843428,-0.5722638510094863,-0.4186291409514998
20240814HMN04,18,3,3,4.0,2.0,42.7,2,1,0.5755351216741319,0.342259048142142,1.5807064073802974,-1.5534884654076098,-0.2098692502122019
20240814HMN05,18,4,3,4.0,2.0,42.7,2,0,-0.6366811384352759,-1.0186492441577673,1.664154797776037,-1.2929950243986128,0.7346070902819467
